,dpg2,dpg2_time
199,1023.3924268507761,659.1107649803162
200,983.4116901315498,660.3061866760254
201,1003.2707033359411,661.5260977745056
202,1012.1552751089811,662.7295796871185
203,1004.3398733818265,663.9500665664673
204,1018.2408377841398,665.1596968173981
205,1013.0070127358456,666.4018895626068
206,1049.4796586550274,667.5888907909393
207,1033.3334211953386,668.8242025375366
208,1023.5998755385912,670.061696767807
209,1010.2742749330939,671.2309131622314
210,1022.5115488545057,672.4502017498016
211,984.6732305759712,673.6629619598389
212,989.3416196517891,674.886265039444
213,1042.54933898006,676.0737502574921
214,916.1775473215492,677.2512581348419
215,1012.7484878574024,678.4535422325134
216,999.9595082255174,679.6678457260132
217,985.18857765649,680.8583636283875
218,966.5560570154702,682.0861775875092
219,991.7733443960178,683.2786333560944
220,964.5137002656049,684.4785740375519
221,1013.5137425459147,685.7200045585632
222,959.2853215106188,686.9081001281738
223,992.0177217888629,688.0901539325714
224,951.4375850071955,689.3102169036865
225,982.9881027639243,690.5407631397247
226,1022.469974884269,691.7562601566315
227,1006.8953106907152,692.9416961669922
228,957.3670708323598,694.0944383144379
229,991.3002584901034,695.3213648796082
230,1002.8390373812451,696.4955258369446
231,1025.2282311302024,697.6944074630737
232,1014.6574059027932,698.8759105205536
233,964.1001872086215,700.0874001979828
234,983.7805835201684,701.3581268787384
235,944.5117021722741,702.5912871360779
236,947.795776195711,703.8134651184082
237,975.6961279064149,705.0437858104706
238,998.3728655331338,706.2010805606842
239,1022.2207965089509,707.448766708374
240,1010.947225471939,708.6323082447052
241,980.9844017676055,709.8553168773651
242,990.3466845297802,711.0657057762146
243,1002.5720842871298,712.3194861412048
244,976.8492802026556,713.5294210910797
245,998.7284965660465,714.7772254943848
246,955.242465606204,716.017471075058
247,969.836330162584,717.1774570941925
248,978.9260695870106,718.4088983535767
249,994.612398905817,719.6012034416199
250,966.1750091431163,720.7934958934784
251,1002.6549631584104,721.9825360774994
252,1034.4203569967212,723.2148959636688
253,1009.9705529788673,724.4006669521332
254,978.0030927927339,725.6294493675232
255,995.9221057411978,726.8631143569946
256,997.7487949337288,728.0781874656677
257,976.9983644034321,729.2994256019592
258,1025.5299814417504,730.498831987381
259,946.7714340019423,731.6945812702179
260,999.9547699116167,732.8706812858582
261,943.3595901884482,734.0214233398438
262,993.1490874501558,735.2582015991211
263,976.5821878938483,736.4942128658295
264,1043.9207259801412,737.7314624786377
265,951.395396504719,738.9746615886688
266,1009.899600893044,740.1735458374023
267,1003.1494783533421,741.3840427398682
268,956.8514994019426,742.5814077854156
269,1008.4256884328008,743.7857048511505
270,983.5343708239418,744.9622626304626
271,1013.5201623955402,746.1757130622864
272,975.4352219138625,747.3465299606323
273,992.6160763421715,748.5534815788269
274,930.1258783642528,749.7944331169128
275,1021.1509742881096,751.0102627277374
276,940.4110440901128,752.2075846195221
277,979.1705611954674,753.4101459980011
278,1025.9298154408598,754.5815041065216
279,976.3117598962862,755.760162115097
280,1015.6319986644639,756.9656927585602
281,1011.2535724467009,758.143306016922
282,987.1380979319484,759.3391003608704
283,1007.4821576715237,760.5383687019348
284,986.4093396295299,761.7377190589905
285,971.5831667753656,762.960104227066
286,988.5984804002759,764.1422004699707
287,969.9045206258417,765.3660135269165
288,945.6590426818424,766.5458309650421
289,929.1180178410419,767.6901109218597
290,996.4025014009269,768.9179196357727
291,984.6455406492205,770.1235737800598
292,999.4652159623777,771.3174889087677
293,1018.423380714511,772.5261416435242
294,1002.1237997191499,773.7208199501038
295,967.8661661947976,774.9283308982849
296,959.2985644487394,776.161092042923
297,980.813245446177,777.3447403907776
298,954.3420961606237,778.5619640350342
299,960.9795927945374,779.7375748157501
300,982.2059765542057,780.9894948005676
301,988.02999211474,782.153594493866
302,1003.4622135288312,783.3827574253082
303,971.0075078271142,784.5728101730347
304,1025.9052943680747,785.7623355388641
305,939.6144695534427,786.9413623809814
306,972.5349457568683,788.1494054794312
307,1004.3052704200238,789.3688116073608
308,1018.7081642227063,790.5505447387695
309,973.0068780025825,791.7536482810974
310,962.8200402257802,792.9655423164368
311,1022.4624936142098,794.1845436096191
312,1000.042529107184,795.4254908561707
313,1003.8896164955263,796.6295318603516
314,1015.1249230449708,797.8973317146301
315,1056.60939751229,799.1156928539276
316,979.900971402294,800.3241143226624
317,996.7752619122921,801.5525646209717
318,964.7091075623714,802.7747888565063
319,953.3975162814008,803.9459280967712
320,984.09604468127,805.1561529636383
321,998.9004917186145,806.3498985767365
322,993.5879624483675,807.5755009651184
323,964.28459010491,808.7503263950348
324,1013.3251557436673,810.0060889720917
325,1022.3763262607438,811.308357000351
326,978.1152234424403,812.5094149112701
327,994.8646035977216,813.7186360359192
328,1020.6867288232481,814.9409358501434
329,960.1820656498214,816.1462554931641
330,1000.4179350798323,817.3247826099396
331,976.686724147566,818.5101327896118
332,945.912866489424,819.6996138095856
333,1039.4238001038098,820.9060401916504
334,961.4818426566089,822.1300406455994
335,955.1416413973702,823.3427159786224
336,970.6939329112149,824.5574336051941
337,1029.539247735068,825.7719533443451
338,978.9931844202611,826.9773924350739
339,1015.7588855060338,828.1864626407623
340,972.734108495957,829.3748197555542
341,978.8918707806379,830.6053986549377
342,950.0417974856368,831.8038206100464
343,984.0228918571302,832.9799749851227
344,1000.0570944884957,834.1925673484802
345,972.0996817035264,835.3964462280273
346,924.2686592157394,836.5547826290131
347,1014.7766012434209,837.7838776111603
348,1012.6293089701949,838.9943115711212
349,1012.5342964711159,840.1680254936218
350,998.1681181801085,841.3618605136871
351,974.8454354408188,842.5676915645599
352,973.0023408053146,843.7392246723175
353,969.4159686185196,844.954666852951
354,1022.0878381463352,846.1814637184143
355,951.4753841240346,847.3749010562897
356,1007.6976563571458,848.574184179306
357,1007.9719935953538,849.7735412120819
358,1021.4037135327462,850.9414501190186
359,1014.4271290567867,852.1336369514465
360,987.1842684498715,853.352712392807
361,972.3264420514605,854.5017437934875
362,1005.1791930872423,855.7234199047089
363,972.9883495741076,856.934145450592
364,1068.9088394398775,858.174001455307
365,999.855243564375,859.3951120376587
366,1032.1673485044323,860.617516040802
367,1062.1135133504692,861.890273809433
368,970.1868198008309,863.0702204704285
369,1038.9028807708407,864.2776093482971
370,995.8417323596486,865.5088677406311
371,1043.5098598811442,866.7308983802795
372,997.2585842953561,867.9456961154938
373,1020.397364095664,869.1919283866882
374,979.0213271659022,870.3576054573059
375,993.6667195300414,871.5755777359009
376,1056.6865799333134,872.7933259010315
377,972.1523672459787,874.0431816577911
378,1020.7240741835147,875.2294895648956
379,970.9230154168358,876.44575548172
380,1033.5488958311048,877.6707620620728
381,963.1884659374705,878.8743994235992
382,1007.918860276906,880.0894486904144
383,952.699931749322,881.2995460033417
384,984.8800724723692,882.4821872711182
385,917.8402090554661,883.6624011993408
386,1005.5674824785071,884.8494770526886
387,994.2870396956127,886.0832123756409
388,985.9459872261065,887.326651096344
389,987.6432098956337,888.5507123470306
390,996.5051141978798,889.7302689552307
391,980.8628987503187,890.9215874671936
392,1014.7188648008703,892.1458535194397
393,1007.6110471374766,893.3236179351807
394,980.4897457854419,894.53488945961
395,916.0828742858979,895.7698273658752
396,1022.2511783405848,896.9759790897369
397,984.2031875016769,898.1823766231537
398,928.9627533800551,899.3600661754608
399,1024.1432921048217,900.5972001552582
400,923.7876705941281,901.8252460956573
401,1018.3191253913518,903.0050866603851
402,1010.5190865196153,904.1812491416931
403,956.6152756585627,905.3868539333344
404,961.9291054497324,906.5903820991516
405,979.9032370999205,907.8174772262573
406,1013.2062676917923,909.001354932785
407,999.4429726868728,910.1458652019501
408,988.148340156382,911.3392300605774
409,981.8466158967664,912.5105729103088
410,1028.2686355667229,913.7183494567871
411,974.0989691275839,914.9386987686157
412,982.1683350574667,916.1663239002228
413,1041.798729235532,917.3999433517456
414,962.5998828002514,918.6310622692108
415,924.9518395591193,919.8009338378906
416,1027.888893561248,920.992583990097
417,1017.4858502139069,922.1695294380188
418,1027.5262657098501,923.3853099346161
419,992.0371200475372,924.5698292255402
420,988.3081467903943,925.7779881954193
421,980.670139692448,927.0615174770355
422,974.1322611601776,928.217218875885
423,982.6503505512492,929.4455983638763
424,1034.6261352366214,930.6653578281403
425,976.7572844438422,931.8613760471344
426,993.4456716163932,933.0455167293549
427,974.381234999177,934.2823548316956
428,988.329308168878,935.5153994560242
429,992.5216021462621,936.7222204208374
430,985.8353743420839,937.8672215938568
431,1045.9610533036516,939.0658829212189
432,972.190094081347,940.3009867668152
433,936.2150327480317,941.5322370529175
434,950.2575112990062,942.7348871231079
435,999.7798885996898,943.9419944286346
436,989.8534054420487,945.1448945999146
437,1007.5749884167324,946.3458020687103
438,1015.0816176875811,947.572103023529
439,962.1245062596983,948.7293584346771
440,984.9871793913941,949.9174056053162
441,981.0328615459576,951.1320402622223
442,985.5555029753943,952.3395392894745
443,988.8902621051726,953.5102181434631
444,1015.3656392297628,954.6655206680298
445,990.9165325140668,955.8837654590607
446,1019.4465795199121,957.0855205059052
447,951.9960293461854,958.3298683166504
448,1067.807831232529,959.5712018013
449,986.8637371234923,960.741658449173
450,1043.2853160683126,961.9586665630341
451,950.1892692161883,963.1663691997528
452,987.7591909034602,964.3599059581757
453,998.4993247677507,965.5935146808624
454,985.4279654647147,966.8020858764648
455,971.1087359082545,968.0035412311554
456,945.3889332745098,969.2001354694366
457,967.5087212482593,970.3898365497589
458,966.6156358522094,971.5700378417969
459,958.005520619242,972.7621715068817
460,979.2206487523948,973.9741570949554
461,1021.5286244089389,975.1613235473633
462,1005.232563632312,976.3422422409058
463,963.2946844315824,977.5696353912354
464,978.9866077235722,978.7993857860565
465,937.680414190061,980.0269260406494
466,986.3060206864595,981.2585797309875
467,984.1219694943898,982.4571897983551
468,1019.7890817513312,983.6416401863098
469,1010.6815810195163,984.8584439754486
470,995.4837065493326,986.047431230545
471,980.2677691630895,987.2490270137787
472,1020.8152726204272,988.4164600372314
473,1018.8820639674702,989.6658039093018
474,974.4109854130062,990.8466095924377
475,980.6330507604121,992.043491601944
476,1020.0891703127168,993.2147581577301
477,999.7315444981272,994.391016960144
478,1002.5695539325561,995.6016438007355
479,1018.248145210666,996.7768399715424
480,968.9159623290823,997.9774634838104
481,1008.7145348225173,999.1537227630615
482,1010.7041059163469,1000.3944432735443
483,977.1465544682903,1001.573558807373
484,1027.2935866437401,1002.7964835166931
485,983.2986163780669,1004.003164768219
486,1000.8565529508797,1005.1556584835052
487,1009.2677379711333,1006.3496832847595
488,954.5460100190619,1007.5939145088196
489,991.6553606813666,1008.8095746040344
490,962.752688178788,1010.0054383277893
491,975.2431043907825,1011.2025852203369
492,1005.582428578336,1012.4101157188416
493,1007.2708516408726,1013.5672795772552
494,963.1339174508512,1014.7517006397247
495,988.2274553421992,1015.9081318378448
496,1031.9727959762033,1017.1540188789368
497,970.6181094785723,1018.3312902450562
498,986.4867162424316,1019.5221951007843
499,936.4708615046745,1020.7508192062378
500,921.2969853158377,1021.9611177444458
501,978.4845056614101,1023.1901268959045
502,974.5549230900574,1024.3485860824585
503,979.8662105529891,1025.5804414749146
504,949.5267372722893,1026.7893533706665
505,997.5075661568757,1027.9955792427063
506,943.1803435907826,1029.222472190857
507,1013.2997280416196,1030.3660147190094
508,1024.3629136088866,1031.5455222129822
509,968.9375417370825,1032.7641298770905
510,1004.2058041468795,1033.9613988399506
511,954.6689091038915,1035.1945188045502
512,966.1902539322617,1036.3710815906525
513,1005.1255164659157,1037.5627069473267
514,964.4998833836485,1038.7920875549316
515,961.7697824595211,1039.9917304515839
516,1010.3185794261518,1041.2024030685425
517,1042.9306545922698,1042.3962707519531
518,1015.9191272680596,1043.5977623462677
519,1057.6065726522934,1044.7937569618225
520,1020.4402245429135,1046.01429104805
521,997.824115013991,1047.2134022712708
522,1039.373385875507,1048.4098258018494
523,1006.0813268115933,1049.5894701480865
524,1034.8213180766363,1050.7811260223389
525,985.989565511208,1052.0259866714478
526,959.3253382769718,1053.2461547851562
527,1030.0314198104468,1054.482536315918
528,975.9514121924565,1055.703274011612
529,1025.7669874972016,1056.8940868377686
530,964.2474636705964,1058.0847401618958
531,1004.771724050668,1059.2893903255463
532,991.630491740905,1060.4754824638367
533,1017.9562313371719,1061.67134308815
534,1035.6096452021472,1062.8814659118652
535,999.6497583987859,1064.1016719341278
536,1074.3222853926054,1065.3293912410736
537,1004.3875603445708,1066.5093302726746
538,1012.8545269650207,1067.7343633174896
539,1064.288214465299,1068.9135882854462
540,971.9732322040937,1070.1172060966492
541,968.9466733212073,1071.3456790447235
542,988.1226961132322,1072.5655090808868
543,1007.6522937359696,1073.7572786808014
544,1004.4403626920348,1074.9377818107605
545,1017.8882416453814,1076.128387928009
546,989.9196392197451,1077.307401418686
547,1016.8353082622662,1078.5224771499634
548,981.217891812812,1079.692789554596
549,964.4113032763514,1080.877811908722
550,953.9363965101646,1082.0579707622528
551,938.0306731021111,1083.2541353702545
552,949.6722988776382,1084.405154466629
553,1004.1112427510293,1085.6022429466248
554,1024.6565287040985,1086.7899146080017
555,976.8367081550377,1088.0454449653625
556,964.4588893223878,1089.2400164604187
557,998.3804842139185,1090.4458918571472
558,998.6054379428814,1091.650463104248
559,1012.145580324642,1092.889658689499
560,1016.7005734804513,1094.1097066402435
561,1049.3758467114228,1095.2619650363922
562,957.28605714388,1096.4339792728424
563,992.5852510712592,1097.6339569091797
564,1014.2698598597588,1098.8562366962433
565,996.769461863443,1100.059104681015
566,956.8851233505007,1101.2507059574127
567,1006.9279755012041,1102.4827082157135
568,957.7304981651723,1103.6900177001953
569,974.9043231236931,1104.87637257576
570,995.2669203501225,1106.0468442440033
571,1052.3167612109685,1107.2176837921143
572,983.7202543922732,1108.4109196662903
573,960.7903372054835,1109.6341166496277
574,1007.1076824313191,1110.8379395008087
575,1003.2115978468528,1112.0341868400574
576,1061.4452661109474,1113.2109863758087
577,1006.4138743119368,1114.386391401291
578,961.7634997911719,1115.5687177181244
579,994.5876882568235,1116.7493467330933
580,990.1725194003159,1117.9628231525421
581,982.6269309675554,1119.1941103935242
582,1041.03865194514,1120.3814072608948
583,1023.6854678022315,1121.6117429733276
584,979.3298326752583,1122.775075674057
585,965.2075114897017,1123.9656293392181
586,988.4640768598659,1125.1601209640503
587,1037.2583971784188,1126.3865892887115
588,1018.7023498033648,1127.5991308689117
589,993.0731947383408,1128.7703967094421
590,1028.7691314342057,1129.9068195819855
591,1021.0869821546229,1131.1537547111511
592,992.5932712343593,1132.3500881195068
593,1021.039252086868,1133.5853955745697
594,975.3736122204325,1134.7623414993286
595,1017.4291466579676,1135.985942363739
596,981.25434101039,1137.189332485199
597,978.4922203028381,1138.3396282196045
598,964.1525796993373,1139.558577299118
599,997.3195728251529,1140.7658321857452
600,1040.9365451430187,1141.9700365066528
601,935.1329589403194,1143.1776428222656
602,995.238552809174,1144.3583710193634
603,983.1553054391825,1145.5504264831543
604,970.8659101619429,1146.7295668125153
605,1039.8617633068789,1147.897453069687
606,967.8388226909302,1149.0590076446533
607,1023.310819108655,1150.2294516563416
608,986.0126372061742,1151.433901309967
609,1042.0122402863396,1152.641785621643
610,984.5561518332062,1153.8454241752625
611,1030.6422392895713,1155.0543637275696
612,948.8462361682045,1156.2391319274902
613,1033.654302348781,1157.4623968601227
614,985.5868084515911,1158.65069937706
615,1009.8429189779997,1159.8604090213776
616,991.1497647186463,1161.0825591087341
617,1009.1322791612062,1162.2672307491302
618,1066.122418258222,1163.4780163764954
619,1014.0275161495209,1164.6814897060394
620,928.9617600523688,1165.869532585144
621,989.0906740817148,1167.0637152194977
622,933.6478669041774,1168.2952415943146
623,965.1467354848986,1169.5259051322937
624,972.4693333249285,1170.7144746780396
625,1006.1560394711466,1171.9223804473877
626,958.8730127841663,1173.1734492778778
627,943.6247434697958,1174.3860387802124
628,948.6014330751972,1175.6028516292572
629,975.0497328791021,1176.7724413871765
630,979.1357858506587,1177.9494805335999
631,982.4343501412775,1179.1248896121979
632,1028.9417875986176,1180.350293636322
633,1019.9594164995697,1181.5664525032043
634,989.7084493662718,1182.7572338581085
635,1045.111683180462,1183.9694316387177
636,1044.5131143923531,1185.1470713615417
637,1016.432437408212,1186.3414964675903
638,988.7942219648679,1187.5134081840515
639,967.3592729727402,1188.7024698257446
640,1002.2552852450657,1189.9814689159393
641,997.9720547641658,1191.2098848819733
642,1004.6406187281666,1192.4520361423492
643,942.6006143510255,1193.680032491684
644,995.4399041478631,1194.8695945739746
645,1002.342513046745,1196.0261585712433
646,991.276928378472,1197.2032766342163
647,979.1721301565053,1198.4176588058472
648,1037.2168741685227,1199.6246192455292
649,987.904408562559,1200.8374836444855
650,962.9852642114004,1202.0554127693176
651,1065.1839644521885,1203.2436921596527
652,999.851851620754,1204.4817786216736
653,996.9801750329934,1205.7134597301483
654,975.4156290309338,1206.9210500717163
655,1002.4953590298435,1208.1018817424774
656,1010.3578668165662,1209.2799820899963
657,958.4962004721422,1210.423644542694
658,1021.2966679666392,1211.641923904419
659,961.6574908332827,1212.8174192905426
660,970.6120542426172,1214.0055465698242
661,972.5571490210538,1215.1984512805939
662,994.0078542965649,1216.4297876358032
663,1007.3298401943526,1217.629459619522
664,1000.6199818176806,1218.8160083293915
665,1053.2754114010104,1220.0081069469452
666,979.9610725010816,1221.2269222736359
667,1014.7595435707962,1222.3863427639008
668,959.4012373572025,1223.6101276874542
669,1032.6547610493121,1224.8056225776672
670,1030.5152828026676,1226.020443201065
671,986.8535266465107,1227.2110347747803
672,1039.896586300708,1228.413382768631
673,1007.8509510342386,1229.6483948230743
674,1007.0280280580632,1230.8776376247406
675,975.0602094631695,1232.068550825119
676,1005.0395597811306,1233.2358355522156
677,976.3874826021175,1234.435239315033
678,1026.0408162959839,1235.6370973587036
679,959.1739535760361,1236.8358011245728
680,1009.5607353293146,1238.0263295173645
681,971.440195326493,1239.2067248821259
682,940.3388680419807,1240.397741317749
683,967.8319890382435,1241.6502270698547
684,983.6695670181775,1242.8469355106354
685,1046.3754502522547,1244.037415266037
686,955.2296361733528,1245.2696120738983
687,1024.5267858381821,1246.4498274326324
688,1028.8545031445396,1247.6406936645508
689,946.1447545600026,1248.8739454746246
690,960.8733480995415,1250.0944261550903
691,990.6526714888498,1251.2585678100586
692,1013.1978310964223,1252.4491810798645
693,1000.7008002723995,1253.6609592437744
694,1009.5890059168421,1254.8480019569397
695,1017.8046407311706,1256.0655694007874
696,1052.9829618045617,1257.206488609314
697,952.2877296046584,1258.4267706871033
698,1024.470812478081,1259.6667141914368
699,976.9920441566769,1260.9019620418549
700,990.5351823750567,1262.1002881526947
701,986.8809004215041,1263.3016428947449
702,1031.6516884813864,1264.484932899475
703,973.469949863175,1265.666748046875
704,989.8067512928727,1266.8714470863342
705,1002.1009468449973,1268.0738587379456
706,1010.6275208808795,1269.2951393127441
707,964.4047301987935,1270.5016839504242
708,975.3155896385516,1271.6710813045502
709,994.5860356544418,1272.8624193668365
710,948.1655291549224,1274.0550487041473
711,1015.5090888153369,1275.2104341983795
712,985.311238700864,1276.413686990738
713,984.9844485281058,1277.5955679416656
714,1007.9713908099562,1278.838000535965
715,1034.6445356445038,1280.1056287288666
716,994.6814963657475,1281.318498134613
717,1032.2273841856954,1282.513353586197
718,983.9333241783137,1283.697907447815
719,982.9720451716306,1284.9020595550537
720,966.9604308824871,1286.094408273697
721,1007.3426134089472,1287.3694467544556
722,981.6545048974476,1288.5842719078064
723,1048.1412289886407,1289.801472902298
724,1019.03288846919,1291.0375537872314
725,1043.8563782254303,1292.2853908538818
726,954.6078004720698,1293.4913897514343
727,1009.1831676435,1294.6847517490387
728,974.7215495219772,1295.8953306674957
729,941.0979689128683,1297.0872406959534
730,1040.242982028729,1298.3053798675537
731,997.3211586791414,1299.482300043106
732,1031.1935780143149,1300.6857318878174
733,994.8945632750992,1301.8722915649414
734,987.0115577353487,1303.0808243751526
735,972.4844222332848,1304.2894659042358
736,1011.807837333463,1305.4893283843994
737,965.0293056520969,1306.6894705295563
738,1007.692844844817,1307.8536558151245
739,977.8042923019516,1309.0694782733917
740,991.6119880169094,1310.3063197135925
741,974.9204608675683,1311.5402348041534
742,1084.2609789675796,1312.7552049160004
743,1010.4794486617884,1313.9485921859741
744,955.1673708311074,1315.1654644012451
745,1012.7352642864491,1316.3906865119934
746,987.6223988949464,1317.6149716377258
747,959.6804221669317,1318.8739986419678
748,946.8441517057688,1320.1058106422424
749,1036.5532418915107,1321.3014619350433
750,1070.678426143434,1322.5185396671295
751,949.0470124595613,1323.7177889347076
752,976.0238725031141,1324.925636768341
753,996.5163754114654,1326.1151604652405
