,dqn2,dqn2_time
149,-277.72860675532974,27.33970808982849
150,-237.0027665268866,27.518200159072876
151,-305.94530345378803,27.69851064682007
152,-384.9979756561724,27.879554748535156
153,-247.82567527840942,28.06010675430298
154,-374.3911960358896,28.17888331413269
155,-361.8878183860284,28.29738759994507
156,-271.1156461954179,28.41401720046997
157,-372.56197310714913,28.532662868499756
158,-316.91052838180616,28.649296760559082
159,-251.58527285744654,28.767768144607544
160,-387.54773965142834,28.88862180709839
161,-381.8493487498396,29.005617380142212
162,-378.79767556550837,29.12497901916504
163,-234.95774138948357,29.242273330688477
164,-307.8270179314239,29.363497734069824
165,-394.19735891221563,29.479776620864868
166,-373.26333850663354,29.59852647781372
167,-240.8345640268849,29.715194702148438
168,-336.2096305737849,29.836761951446533
169,-360.3449908171419,29.954341173171997
170,-350.17570976459,30.073447465896606
171,-390.27427157189805,30.191792011260986
172,-180.216266514524,30.313496589660645
173,-344.78809449742346,30.43081259727478
174,-337.95762690580426,30.55076313018799
175,-384.93932840313,30.66843605041504
176,-236.61658545395645,30.788361072540283
177,-236.96629314712942,30.907694578170776
178,-285.70798837376833,31.02663516998291
179,-277.28231939115255,31.143667936325073
180,-386.3810791471618,31.26218271255493
181,-237.22206715619606,31.382450342178345
182,-334.27885995250637,31.499895572662354
183,-290.83999200286644,31.619917631149292
184,-392.30762623636923,31.73748469352722
185,-307.14092164788394,31.858415126800537
186,-318.1536640684369,31.9751877784729
187,-386.82628672246534,32.09451198577881
188,-374.4913753374098,32.211865186691284
189,-373.81804199077885,32.33354306221008
190,-392.0458216240334,32.450533866882324
191,-250.59040282243592,32.58533525466919
192,-328.2954523736754,32.70294404029846
193,-385.34288629907684,32.82407855987549
194,-353.09036791128295,32.94167399406433
195,-387.7839999818098,33.060590982437134
196,-397.9193365646993,33.17756390571594
197,-386.79266213020725,33.298163414001465
198,-384.07670387301715,33.41640830039978
199,-233.32601816417161,33.53672194480896
200,-379.4658699742227,33.65373420715332
201,-392.43223345025234,33.77310132980347
202,-246.08955514000286,33.89452362060547
203,-391.2532707237303,34.0176899433136
204,-383.06437277068693,34.13775873184204
205,-363.65744922150935,34.255998373031616
206,-352.46799791536694,34.377569913864136
207,-370.3503328392708,34.49453139305115
208,-330.5710891992491,34.61473989486694
209,-378.5524887746665,34.73131608963013
210,-330.7914438947685,34.8534951210022
211,-393.28544592289813,34.97038197517395
212,-390.52877070467514,35.090147495269775
213,-356.5257516123974,35.20774817466736
214,-304.6647440224263,35.3300347328186
215,-393.88423244577916,35.44750094413757
216,-252.66702207996653,35.56733512878418
217,-290.3134947590104,35.68471693992615
218,-300.8307461596332,35.80667686462402
219,-349.22107069187535,35.92487692832947
220,-355.7656390940665,36.04517889022827
221,-368.39555851219524,36.16436052322388
222,-379.1169001503441,36.2843804359436
223,-362.40095919426665,36.40502429008484
224,-383.35741491703305,36.52631330490112
225,-396.55389797249336,36.65252757072449
226,-230.95708386466532,36.77650570869446
227,-263.5747868805046,36.90697193145752
228,-323.8032187852819,37.0345356464386
229,-253.75690200031866,37.16143608093262
230,-390.75528571143093,37.28358268737793
231,-351.92591856542145,37.40310740470886
232,-361.72966419509737,37.52166700363159
233,-241.75838472766537,37.63817310333252
234,-390.7201993736614,37.75764012336731
235,-300.94193657103443,37.87849140167236
236,-357.04089640150397,37.9954297542572
237,-321.979394578046,38.11514329910278
238,-333.2748016374995,38.23201775550842
239,-378.92686268935313,38.3538122177124
240,-347.1378765352882,38.47086691856384
241,-351.1141812416909,38.59064245223999
242,-376.32853314580746,38.70837116241455
243,-241.90729083569883,38.83073806762695
244,-391.5697489618505,38.94957518577576
245,-233.39915760526972,39.0710015296936
246,-382.62141612149094,39.18923878669739
247,-388.73072763541865,39.31159949302673
248,-376.0449715229689,39.42991375923157
249,-377.53317473523424,39.550450801849365
250,-385.45943258940906,39.66865563392639
251,-250.24064815769975,39.78868532180786
252,-293.3562392157935,39.90976905822754
253,-262.73316511293706,40.027387619018555
254,-293.30933180664215,40.147067070007324
255,-292.8202917201028,40.26607370376587
256,-394.2676675117011,40.38827395439148
257,-229.67379467384959,40.50668287277222
258,-341.10127683508875,40.6262092590332
259,-334.1459717066903,40.74443793296814
260,-394.9093573049909,40.866045236587524
261,-358.5706719048264,40.983832597732544
262,-241.30876871074128,41.10378670692444
263,-369.32918815130665,41.22162318229675
264,-394.85196655428285,41.34445571899414
265,-379.81132165357644,41.46223568916321
266,-243.0896953491597,41.582584857940674
267,-384.96549370372276,41.70089244842529
268,-386.3195722433584,41.823049545288086
269,-313.0600329761569,41.94151306152344
270,-395.8304557904245,42.06156396865845
271,-305.9114804823323,42.18222665786743
272,-388.48711054341027,42.303731203079224
273,-353.9984465643279,42.42417860031128
274,-389.2635313523061,42.545201539993286
275,-329.7832341077328,42.663671255111694
276,-282.6184662928058,42.784846782684326
277,-370.65317136597446,42.90598201751709
278,-356.0821349117501,43.023640155792236
279,-386.0964539004587,43.14297008514404
280,-279.6393529723521,43.260793685913086
281,-265.3668580585814,43.38302159309387
282,-397.6254149599447,43.50092577934265
283,-375.9244229005468,43.621434926986694
284,-376.4688168544898,43.738807916641235
285,-304.92580505826464,43.911229848861694
286,-394.5041279625455,44.029231548309326
287,-341.2447257886675,44.15009808540344
288,-367.4179544562977,44.2691605091095
289,-275.4589630391569,44.39197015762329
290,-389.1675259146619,44.509849071502686
291,-377.8180412270159,44.63034272193909
292,-380.96439455808013,44.74887442588806
293,-393.92953414957515,44.87202262878418
294,-378.3289510531266,44.990716218948364
295,-241.3159454702929,45.11651611328125
296,-365.9728678200767,45.236098527908325
297,-364.4251103143137,45.35923647880554
298,-259.4515730569214,45.47706174850464
299,-235.90224061474024,45.59685683250427
300,-381.6650025896597,45.71499443054199
301,-391.1852074403826,45.83783459663391
302,-390.6167731802067,45.95630621910095
303,-320.1761796667925,46.08964991569519
304,-342.69109172232663,46.20784258842468
305,-297.59599680238995,46.33113241195679
306,-380.8676144850199,46.44995045661926
307,-276.47565671310605,46.57461094856262
308,-237.2125370773766,46.699257135391235
309,-282.9608618202942,46.8282687664032
310,-397.57477612842945,46.95312166213989
311,-403.47108087029306,47.083582639694214
312,-277.5054599030209,47.20998406410217
313,-384.2457107124379,47.3342559337616
314,-395.25973789704096,47.45164442062378
315,-360.07370216819226,47.5711145401001
316,-386.6297450530958,47.68811249732971
317,-334.84459298457256,47.808128118515015
318,-390.48062198605555,47.92733645439148
319,-275.45827612115943,48.04704165458679
320,-292.97239868843394,48.166810274124146
321,-368.6475853039028,48.28795862197876
322,-336.69417012836044,48.40848898887634
323,-251.016840259157,48.52529740333557
324,-385.1597693145754,48.64544367790222
325,-299.1054961009781,48.763585567474365
326,-303.17283442668594,48.88648438453674
327,-399.65668965237666,49.00454354286194
328,-393.9185345441213,49.12532043457031
329,-300.8888895932484,49.24369192123413
330,-383.64361617639673,49.36644434928894
331,-392.5052200714063,49.48446822166443
332,-368.31030447534033,49.60527324676514
333,-383.7012015149423,49.7228729724884
334,-390.94876396245894,49.84476685523987
335,-234.87696255441958,49.96273136138916
336,-357.714902276903,50.0834596157074
337,-205.85839185028095,50.20242142677307
338,-321.88351369402005,50.32454538345337
339,-232.89576570436805,50.44247388839722
340,-265.79182316150747,50.56255292892456
341,-403.7547255127107,50.680408239364624
342,-256.92154883015434,50.80076265335083
343,-393.3353372070272,50.92027711868286
344,-378.0507191983494,51.04043006896973
345,-252.02135316335426,51.157944679260254
346,-236.20360896383255,51.2778537273407
347,-326.3367888872185,51.400832176208496
348,-386.6371424081508,51.52044177055359
349,-386.23504011075863,51.640087604522705
350,-333.9011283909196,51.7585666179657
351,-117.94107809078642,51.880955934524536
352,-391.75532390818415,51.99887681007385
353,-387.0745523379721,52.11835765838623
354,-242.06773239393982,52.23630619049072
355,-340.35846144897556,52.358354568481445
356,-327.1750020955087,52.47611331939697
357,-270.4747007178654,52.59694719314575
358,-329.91248396566874,52.715455293655396
359,-379.4434818640241,52.83836507797241
360,-377.5935046772409,52.95770716667175
361,-332.6981782224904,53.07835292816162
362,-392.1916785501961,53.196309328079224
363,-364.0513088976446,53.31840753555298
364,-368.80747841461687,53.436232566833496
365,-274.30873703070307,53.55620455741882
366,-385.4419412587037,53.67430281639099
367,-251.05579484523923,53.796720027923584
368,-305.21471518915587,53.91543745994568
369,-371.78947762507653,54.03585338592529
370,-379.49281927724445,54.15456032752991
371,-369.1866451817837,54.27743983268738
372,-340.38962072232346,54.39553213119507
373,-388.0964391152147,54.51665282249451
374,-385.1397944821857,54.6349081993103
375,-368.8427610901792,54.75754380226135
376,-373.91751973081927,54.876039266586304
377,-332.081019689353,54.99603843688965
378,-390.4047442234492,55.11479616165161
379,-390.3364249805036,55.238524198532104
380,-221.54808561621977,55.35699915885925
381,-276.3275286945354,55.47769260406494
382,-277.21239220237726,55.59583520889282
383,-393.9026438932831,55.718350887298584
384,-235.26575814371046,55.837029457092285
385,-363.9099440673189,55.959885120391846
386,-374.65760250869243,56.08144521713257
387,-291.8984670159469,56.205971240997314
388,-336.6500178321859,56.32966184616089
389,-267.2133460623606,56.45811414718628
390,-403.21141847815335,56.58359503746033
391,-394.7120737249869,56.715248107910156
392,-387.6605645142715,56.84398913383484
393,-399.7983996110997,56.97117567062378
394,-393.48617523919563,57.099804639816284
395,-389.4201199737086,57.23127269744873
396,-318.2156783209192,57.35203504562378
397,-392.3856767350817,57.47148108482361
398,-377.08199971661764,57.589245319366455
399,-385.628949289221,57.710267305374146
400,-392.0766209610576,57.83030080795288
401,-308.9985036728919,57.95090651512146
402,-380.6095318323112,58.0771062374115
403,-363.9031658276993,58.198524475097656
404,-379.4130323404959,58.31937313079834
405,-338.50164578213014,58.44038128852844
406,-394.7359341816481,58.55821180343628
407,-380.27051952964507,58.67826294898987
408,-378.8185085910468,58.800593852996826
409,-330.9914853988836,58.91846013069153
410,-386.4957069581393,59.039067029953
411,-337.82973044735445,59.15694546699524
412,-371.25247198762116,59.279309034347534
413,-250.78344553264535,59.39792060852051
414,-380.89883401581307,59.518568992614746
415,-299.8154583307118,59.637168407440186
416,-352.2290619785712,59.759753465652466
417,-271.13403161203144,59.878021001815796
418,-269.94325969654966,59.99836874008179
419,-328.3895383104417,60.116891622543335
420,-396.3044747025993,60.239914894104004
421,-344.70325070872224,60.358505964279175
422,-385.7269382114298,60.479161977767944
423,-298.0196949732221,60.5976836681366
424,-390.3881813582333,60.720503091812134
425,-355.8776716714016,60.8394615650177
426,-384.08337355592045,60.960840940475464
427,-243.60317919344425,61.07968783378601
428,-360.659226405233,61.20077419281006
429,-388.7589934825958,61.32155418395996
430,-364.10204606756946,61.44234037399292
431,-236.08118614353893,61.56065034866333
432,-375.7711103767028,61.68191719055176
433,-304.2023996038325,61.804893016815186
434,-215.05102322106495,61.92338442802429
435,-144.98291002488713,62.04386353492737
436,-233.925617696886,62.16240310668945
437,-383.7186727948258,62.28547239303589
438,-351.252031964724,62.4045205116272
439,-283.75634722739795,62.52625489234924
440,-403.8701910555563,62.64590787887573
441,-378.0768870866479,62.76924991607666
442,-385.4329782111383,62.887925148010254
443,-235.7291159707576,63.00815725326538
444,-319.04863745981305,63.12703895568848
445,-263.9056513867298,63.24993920326233
446,-377.896980820118,63.36833906173706
447,-386.7717040776079,63.48986577987671
448,-235.00904915484512,63.60865592956543
449,-376.1245008943554,63.73197317123413
450,-239.2848505774847,63.84997248649597
451,-227.60822004951763,63.97071409225464
452,-354.3427193493113,64.08886623382568
453,-262.75850242901254,64.21060514450073
454,-390.9984778889022,64.3296914100647
455,-273.9337470084207,64.45111322402954
456,-353.10995348132667,64.56880402565002
457,-308.6696471643062,64.69052791595459
458,-291.51790556261244,64.81220531463623
459,-376.862264918635,64.9314227104187
460,-406.21945739045265,65.05240821838379
461,-390.62460829917575,65.17119884490967
462,-302.2087993390305,65.29386377334595
463,-252.98208334632355,65.41217041015625
464,-233.30688667413762,65.53293776512146
465,-249.29332831375064,65.65159058570862
466,-236.0850960856149,65.77472472190857
467,-252.937611525924,65.89336681365967
468,-301.5169431123541,66.0178735256195
469,-234.9439091433499,66.14109802246094
470,-288.19698779670506,66.26669526100159
471,-236.2407029168222,66.39027309417725
472,-349.58022768505583,66.51786613464355
473,-266.5872680171501,66.6429340839386
474,-235.64396568217103,66.775794506073
475,-234.5902925193467,66.90352368354797
476,-251.3173377055418,67.03081607818604
477,-329.3782037403136,67.15973687171936
478,-305.28027718965836,67.28949213027954
479,-219.30570487543991,67.40927743911743
480,-390.986586310658,67.52900624275208
481,-378.89400565840975,67.64732766151428
482,-288.90571773115715,67.77146005630493
483,-321.65167289915775,67.88967990875244
484,-396.86606872808983,68.01100492477417
485,-368.855631845783,68.12972903251648
486,-347.6574919888776,68.25377941131592
487,-299.71142664659277,68.37194323539734
488,-345.74243030845213,68.49347305297852
489,-350.35349087318957,68.61180353164673
490,-334.0244627660793,68.7346932888031
491,-360.88121413654983,68.85370826721191
492,-405.3829818742507,68.97468280792236
493,-324.46651334254807,69.09347772598267
494,-374.87778823794105,69.21532130241394
495,-390.99135388780877,69.33506107330322
496,-358.82614392473846,69.45624423027039
497,-367.721262763686,69.57473063468933
498,-272.35099484438297,69.69642472267151
499,-395.87819701520215,69.81842088699341
500,-394.40046029585545,69.9376528263092
501,-375.1969287407419,70.05838179588318
502,-354.4307334219037,70.17659068107605
503,-376.28330242797216,70.30117678642273
504,-380.53702305711187,70.41983318328857
505,-395.10758484995137,70.54038596153259
506,-391.1700151252631,70.65870904922485
507,-303.42097771775275,70.78176283836365
508,-376.0734993377016,70.90136170387268
509,-395.40197842330286,71.02245306968689
510,-238.02748181079588,71.14086937904358
511,-339.3376117668558,71.26426410675049
512,-369.9485824656401,71.38339161872864
513,-296.7777856039573,71.50552892684937
514,-390.86776940169096,71.6245014667511
515,-395.3450483438223,71.74783849716187
516,-233.10380695064407,71.86652445793152
517,-187.31693547254716,71.98854947090149
518,-383.4532894005895,72.10944747924805
519,-180.41433455482135,72.23356342315674
520,-316.9357237183491,72.35288381576538
521,-379.2909649291138,72.47458004951477
522,-372.7855869330223,72.59373259544373
523,-402.99405583688485,72.71556162834167
524,-283.11415891770594,72.83627772331238
525,-319.0885076898928,72.95827436447144
526,-381.8445298666804,73.07799959182739
527,-261.65024326549246,73.20016479492188
528,-390.9342333999272,73.32332062721252
529,-347.79358254916224,73.44250726699829
530,-151.01249099575642,73.5690348148346
531,-399.04623765363175,73.68842506408691
532,-350.5338510885696,73.81194019317627
533,-393.78867950136737,73.93150782585144
534,-385.56032154534057,74.05369138717651
535,-386.72954477617895,74.17296075820923
536,-385.73037370627117,74.2972526550293
537,-345.8463160846495,74.4161729812622
538,-371.79794048798624,74.53697919845581
539,-379.3331120997739,74.65631103515625
540,-369.38014813917374,74.77980279922485
541,-253.9894787732938,74.89861416816711
542,-313.5235880667931,75.02075409889221
543,-336.47123770940226,75.14039707183838
544,-287.2353110525265,75.27153158187866
545,-249.8351561403525,75.39079022407532
546,-255.4359336443789,75.51281976699829
547,-356.9089902927269,75.63183689117432
548,-390.5924293486683,75.75522756576538
549,-398.48181977497643,75.8740508556366
550,-393.87865652770915,75.99875164031982
551,-288.85152066902225,76.12432074546814
552,-376.768163995245,76.24820518493652
553,-270.1703355923358,76.36745595932007
554,-379.7135243833345,76.49251866340637
555,-267.7012335883594,76.61823773384094
556,-328.6951468916988,76.74559187889099
557,-378.41102469638986,76.87397503852844
558,-340.93495013867084,77.00359082221985
559,-367.5100355675644,77.13338041305542
560,-387.59695409470174,77.26127743721008
561,-235.37969805132153,77.38252401351929
562,-387.6393717203856,77.50276827812195
563,-235.22630027925382,77.62137269973755
564,-272.49656055351704,77.74306035041809
565,-237.35400665766903,77.86289858818054
566,-374.40483068479216,77.9838387966156
567,-260.9011268621486,78.1045994758606
568,-380.5743785859152,78.22697329521179
569,-355.2252916353613,78.34797096252441
570,-259.30151346629765,78.46944236755371
571,-287.99147112436026,78.58850407600403
572,-241.9504540707606,78.71002888679504
573,-386.1803228726502,78.83304119110107
574,-394.5147039811618,78.95221757888794
575,-372.73925466249597,79.07261300086975
576,-360.4337769507161,79.1923394203186
577,-374.7012237467665,79.3163571357727
578,-392.3005146386852,79.43548107147217
579,-237.72637819258756,79.55630683898926
580,-378.12290126157126,79.67628407478333
581,-358.5508046378147,79.80007672309875
582,-390.3902617695914,79.919593334198
583,-314.9399213908483,80.04097938537598
584,-395.0767471707972,80.16227269172668
585,-349.0584735352736,80.28639245033264
586,-306.3803065357687,80.40574717521667
587,-396.75356528627606,80.5278639793396
588,-394.16190514382157,80.64725732803345
589,-378.0121482255152,80.77114868164062
590,-244.33196534817142,80.89017987251282
591,-308.9944541636711,81.01137185096741
592,-203.58900850183815,81.13039064407349
593,-393.1621568184908,81.25197529792786
594,-356.2555167528409,81.37199211120605
595,-235.34576042611369,81.49358105659485
596,-352.0460887190418,81.61329984664917
597,-383.22084358905323,81.73445320129395
598,-381.908798815948,81.8554790019989
599,-262.55445037913375,81.97671556472778
600,-362.75377830496495,82.09587287902832
601,-262.2157992375895,82.21755790710449
602,-393.1681850559427,82.33994102478027
603,-390.9066302239532,82.45973110198975
604,-383.47059036272685,82.58129906654358
605,-234.7305030762512,82.70063829421997
606,-265.8365771901444,82.82473826408386
607,-384.8311954836923,82.94419384002686
608,-328.39578361630464,83.0666139125824
609,-268.1961294587233,83.18619632720947
610,-391.13867282160163,83.30965423583984
611,-343.61348821761226,83.42888712882996
612,-246.91961459765807,83.55018663406372
613,-235.20559433125558,83.66991209983826
614,-362.76020461919444,83.7929437160492
615,-390.2623680281654,83.91191625595093
616,-391.39647097525926,84.03332185745239
617,-355.6134732119627,84.15316390991211
618,-295.56606730423795,84.27711272239685
619,-376.8828787930911,84.39619874954224
620,-342.9258561664197,84.51788353919983
621,-244.78493805086757,84.63707256317139
622,-130.40521255396015,84.75925493240356
623,-326.12075008361205,84.87909317016602
624,-379.01079670169605,85.00100421905518
625,-331.2236046544561,85.12209105491638
626,-368.6908315466222,85.24649333953857
627,-397.79429656204394,85.37015080451965
628,-390.9291087201537,85.49321937561035
629,-390.61229575847045,85.61376452445984
630,-282.9731854261786,85.73658061027527
631,-392.3054385100171,85.85930371284485
632,-394.98112970111526,85.98148465156555
633,-248.02178077302602,86.101633310318
634,-390.98753897955777,86.22328209877014
635,-394.7491467284729,86.34887862205505
636,-396.59387764506755,86.47442650794983
637,-346.88566311627636,86.6027684211731
638,-304.08271757087317,86.72883772850037
639,-316.2069799835955,86.85960102081299
640,-235.90358313038155,86.99046754837036
641,-393.84706642102634,87.11652207374573
642,-391.9452281726301,87.24926042556763
643,-243.15270443224748,87.37322092056274
644,-380.95050221962975,87.49434471130371
645,-360.2744320688822,87.6134078502655
646,-391.12422535264983,87.73504662513733
647,-394.22550259996757,87.85592985153198
648,-230.53946324962973,87.97754645347595
649,-236.0012071280061,88.10843777656555
650,-341.8460749838094,88.23065257072449
651,-221.92690879893024,88.3525881767273
652,-388.3099832595616,88.47180676460266
653,-376.93959887807523,88.5935173034668
654,-320.34214057359475,88.71325492858887
655,-321.33824386590766,88.83678793907166
656,-318.1053234162354,88.95610427856445
657,-396.95582971963495,89.07804989814758
658,-271.9196599459241,89.19754219055176
659,-370.8495629582728,89.3204870223999
660,-395.9002639355053,89.4399311542511
661,-361.336139614216,89.56138920783997
662,-348.284775234618,89.68080186843872
663,-386.5326777770008,89.80505442619324
664,-385.6892154211492,89.92462968826294
665,-343.283301591641,90.04642820358276
666,-233.53556340315433,90.16685771942139
667,-283.24386148240245,90.29107570648193
668,-388.4764338778918,90.412362575531
669,-360.1852262005037,90.53491568565369
670,-372.59285305956683,90.655357837677
671,-370.0954144535598,90.77962112426758
672,-332.6316196395708,90.90002942085266
673,-389.40361569777366,91.02294564247131
674,-365.9866028960552,91.1429762840271
675,-385.3273795039989,91.26766300201416
676,-326.62183258295806,91.38887524604797
677,-396.60361275910935,91.51099634170532
678,-362.89746814667575,91.63085103034973
679,-245.2732110223692,91.7550892829895
680,-392.05169391806817,91.87673306465149
681,-385.70426190107116,91.99968814849854
682,-233.51713512701696,92.12059450149536
683,-378.5874440464617,92.24326705932617
684,-386.18825265016466,92.36546802520752
685,-389.65873581146263,92.48807907104492
686,-374.3529486690522,92.6082022190094
687,-253.56775156224387,92.73073291778564
688,-376.16267679144926,92.85396528244019
689,-392.58948859753826,92.97336792945862
690,-235.40404388458677,93.09521245956421
691,-321.502122877577,93.2147958278656
692,-234.85548548611146,93.33823776245117
693,-315.9702151845362,93.45725631713867
694,-390.9259727697767,93.57905507087708
695,-238.88908338465305,93.69882583618164
696,-391.40297518034004,93.82238459587097
697,-363.175194685722,93.94235372543335
698,-334.52841276894475,94.06446886062622
699,-237.9027170147245,94.18444895744324
700,-386.95781292599764,94.30866575241089
701,-378.4190333532852,94.428151845932
702,-377.83640833723393,94.55010914802551
703,-395.5280628488521,94.66922330856323
704,-381.19055847283727,94.79318833351135
705,-340.2924094358486,94.9129958152771
706,-390.80829592782055,95.03541994094849
707,-342.61240758463487,95.15519142150879
708,-400.546127324463,95.28004002571106
709,-392.86319772383405,95.4001350402832
710,-385.71005974025684,95.52280712127686
711,-311.3247105376453,95.6430995464325
712,-385.94199866024513,95.76694512367249
713,-384.4741714702346,95.8882143497467
714,-235.5331838892087,96.01045823097229
715,-372.5715503385837,96.13084244728088
716,-357.8130741567615,96.25516295433044
717,-243.2867185739987,96.3770809173584
718,-282.3510338898961,96.50425028800964
719,-381.6736575914333,96.6309266090393
720,-227.62651415134297,96.76043677330017
721,-386.06658505252545,96.88808512687683
722,-230.684801195897,97.02139043807983
723,-244.68628970557842,97.15014553070068
724,-317.3705343729924,97.28096628189087
725,-245.55313747658965,97.4040904045105
726,-383.8722517119759,97.56409335136414
727,-300.72006649913544,97.74815201759338
728,-249.2539689117549,97.8959653377533
729,-394.70861689907196,98.03874492645264
730,-375.59527113785634,98.18638157844543
731,-263.9161559840534,98.31502962112427
732,-328.0521374751851,98.44324517250061
733,-330.1277097619453,98.56625199317932
734,-234.97719046525557,98.69256520271301
735,-296.7126212811353,98.82313847541809
